quality_attribute,sentence,source,author,repo,version,id,keyword,matched_word,match_idx,wiki,url,total_similar,target_keywords,target_matched_words
Energy Efficiency,_NOW' ignored [-Wunknown-attributes] ; - [2023-01-01T23:24:04.461Z] /data/sftnight/workspace/root-pullrequests-build/build/include/ROOT/RNTupleDS.hxx:96:1: warning: unknown attribute 'REMOVE_THIS_NOW' ignored [-Wunknown-attributes] ; - [2023-01-01T23:24:04.462Z] /data/sftnight/workspace/root-pullrequests-build/build/include/ROOT/RNTupleDS.hxx:98:1: warning: unknown attribute 'REMOVE_THIS_NOW' ignored [-Wunknown-attributes] ; - [2023-01-01T23:24:17.327Z] /data/sftnight/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RDataSource.hxx:215:7: warning: ‘REMOVE_THIS_NOW’ attribute directive ignored [-Wattributes] ; - [2023-01-01T23:24:19.590Z] /data/sftnight/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RCsvDS.hxx:114:114: warning: ‘REMOVE_THIS_NOW’ attribute directive ignored [-Wattributes] ; - [2023-01-01T23:24:19.590Z] /data/sftnight/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RSqliteDS.hxx:118:81: warning: ‘REMOVE_THIS_NOW’ attribute directive ignored [-Wattributes] ; - [2023-01-01T23:24:19.590Z] /data/sftnight/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RNTupleDS.hxx:97:86: warning: ‘REMOVE_THIS_NOW’ attribute directive ignored [-Wattributes] ; - [2023-01-01T23:24:19.590Z] /data/sftnight/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RNTupleDS.hxx:99:47: warning: ‘REMOVE_THIS_NOW’ attribute directive ignored [-Wattributes] . And 130 more. ### Failing tests:; - [projectroot.roottest.root.dataframe.roottest_root_dataframe_test_glob](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/163276/testReport/projectroot.roottest.root/dataframe/roottest_root_dataframe_test_glob/); - [projectroot.roottest.root.dataframe.roottest_root_dataframe_ctors](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/163276/testReport/projectroot.roottest.root/dataframe/roottest_root_dataframe_ctors/); - [projectroot.roottest.root.dataframe.roottest_root_dataframe_test_,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/11953#issuecomment-1368567403:1829,Watt,Wattributes,1829,https://root.cern,https://github.com/root-project/root/pull/11953#issuecomment-1368567403,1,['Watt'],['Wattributes']
Integrability,"> as TTree I/O does not provide bulks, . What do you mean? There is a (non-zero copy but still low) bulk i/o interface in TTree already.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/11517#issuecomment-1433333219:109,interface,interface,109,https://root.cern,https://github.com/root-project/root/pull/11517#issuecomment-1433333219,1,['interface'],['interface']
Integrability,"> but that scripts worked before, they were not shell dependant. That's weird. Yes, but I added the multi-threading capability now, so it has been changed a bit. ![image](https://user-images.githubusercontent.com/10653970/159881470-9a8f123d-634e-4fa9-8236-2c833c60bcf7.png)",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/9966#issuecomment-1077397237:54,depend,dependant,54,https://root.cern,https://github.com/root-project/root/pull/9966#issuecomment-1077397237,1,['depend'],['dependant']
Integrability,"> by gSystem->Load. Calling dlopen and dlsim do the same job. Note that the 2 are not completely functionally equivalent. TSystem::Load does 2 additional things:. (a) Load any dependent libraries (as provided by a rootmap files); (b) Check that the version of ROOT used to build the library is the same as the version of ROOT running. (a) is necessary in the case the user is not using explicit linking for their own library. (b) is 'nice' to have to avoid having to debug 'bad' builds. If neither of those features are needed, it ought to be explain why in at least the commit log. Also, it seems that the code may have changed but the commit log has not yet been changed (as the code does not use dlopen or dlsym, at least not directly but seem to use functions from DynamicLibraryManager). > Segfaults in runtime_cxxmodules nightly was caused by recursive "".x"" handling by gSystem->Load. Why is this seen only in the cxxmodule case? . Thanks.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/2135#issuecomment-394462603:176,depend,dependent,176,https://root.cern,https://github.com/root-project/root/pull/2135#issuecomment-394462603,1,['depend'],['dependent']
Integrability,"> cling::DynamicLibraryManager::loadLibrary(): libAfterImage.so.0: cannot open shared object file: No such file or directory; > Error in <TInterpreter::TCling::AutoLoad>: failure loading library libASImage.so for TASImage; > cling::DynamicLibraryManager::loadLibrary(): libAfterImage.so.0: cannot open shared object file: No such file or directory. A workaround to solve this is to do sudo apt install libafterimage0-dev, then it should work with the precompiled binary. (In the meantime, this issue will be solved in the next release, see https://github.com/root-project/root/pull/14402). So for the moment, I would suggest to try to go download the precompiled binary from the website, and install that missing dependency.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/issues/14479#issuecomment-1916342665:713,depend,dependency,713,https://root.cern,https://github.com/root-project/root/issues/14479#issuecomment-1916342665,1,['depend'],['dependency']
Integrability,"> const&) const (RDFColumnRegister.cxx:79); ==270704== by 0x2722A89B: ROOT::Detail::RDF::RFilterBase::RFilterBase(ROOT::Detail::RDF::RLoopManager*, std::basic_string_view<char, std::char_traits<char> >, unsigned int, ROOT::Internal::RDF::RColumnRegister const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (RFilterBase.cxx:22); ==270704== by 0x19821393: ???; ==270704== by 0x5EF4C44: Cppyy::CallO(long, void*, unsigned long, void*, unsigned long) (clingwrapper.cxx:887); ==270704== ; ==270704== Conditional jump or move depends on uninitialised value(s); ==270704== at 0x66272FB: std::_Hash_bytes(void const*, unsigned long, unsigned long) (hash_bytes.cc:151); ==270704== by 0x631A10A: std::_Hash_impl::hash(void const*, unsigned long, unsigned long) (functional_hash.h:198); ==270704== by 0x631A14F: std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const (basic_string.h:6875); ==270704== by 0x271EACF3: std::__detail::_Hash_code_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<ROOT::Internal::RDF::RVariationBase> >, std::__detail::_Select1st, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_hash_code(std::__cxx11::basic_string<char,",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/issues/10092#issuecomment-1064001383:167501,depend,depends,167501,https://root.cern,https://github.com/root-project/root/issues/10092#issuecomment-1064001383,1,['depend'],['depends']
Integrability,"> do we still need TStorage?. It looks like we don't. We might want to deprecate it and remove its internal use. > do we need to deprecate the removed TApplication interfaces?. It would probably be nicer but in this case, it looks like those are very few.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/7867#issuecomment-819794451:164,interface,interfaces,164,https://root.cern,https://github.com/root-project/root/pull/7867#issuecomment-819794451,1,['interface'],['interfaces']
Integrability,"> e.g. LHC experiments, of this change in case something behaves differently in that context. This move is necessary for the Python environments but there is a clear limitation in its current form, that is it breaks the usage of TPython from C++:. ```; root.exe -l -b -q -x -e 'TPython::Exec(""print(\""1 + 1 =\"", 1+1)"")'. cling::DynamicLibraryManager::loadLibrary(): dlopen(/Users/vpadulan/Programs/rootproject/rootbuild/master-4e3ca10195-pyroot-debug/lib/libROOTTPython.so, 0x0009): symbol not found in flat namespace '_PyBool_Type'; Error in <AutoloadLibraryMU>: Failed to load library /Users/vpadulan/Programs/rootproject/rootbuild/master-4e3ca10195-pyroot-debug/lib/libROOTTPython.socling JIT session error: Failed to materialize symbols: { (main, { __ZN7TPython4ExecEPKc }) }; ```. This is not surprising, we are purposely removing the linking against libPython so TPython cannot find the symbols. From within a Python interpreter, libpython is automatically injected and linked at the global scope, but that doesn't happen when a symbol from libpython is needed from an executable outside of Python itself. Bottom line, we will need to investigate how to properly manage both the requirements of Python packaging systems and embedding libpython in other cases.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/15891#issuecomment-2180639835:963,inject,injected,963,https://root.cern,https://github.com/root-project/root/pull/15891#issuecomment-2180639835,2,['inject'],['injected']
Integrability,"> e.g. it will allow ROOT to be more modular in this case. That do you mean? It is just same includes, copied in single sub-dir. ; Only if dependencies does not work correctly, it can be dangerous.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/5170#issuecomment-600605925:139,depend,dependencies,139,https://root.cern,https://github.com/root-project/root/pull/5170#issuecomment-600605925,1,['depend'],['dependencies']
Integrability,"> how we can address this with `dash`. Maybe, a more meaningful error message could be printed in thisroot.sh.; For example, check if BASH_ARGV[0] does not exist, then print ""Please change to another shell"".",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/issues/10298#issuecomment-1088435461:70,message,message,70,https://root.cern,https://github.com/root-project/root/issues/10298#issuecomment-1088435461,1,['message'],['message']
Integrability,"> https://bigpanda.cern.ch//media/filebrowser/772fff72-3e22-499f-8a3f-aa8956ea5636/panda/tarball_PandaJob_4926186410_RAL/payload.stdout; >; > [2020-12-19 00:45:02.375203 +0000][Debug ][XRootDTransport ] [; > xrootd.echo.stfc.ac.uk:1094 #0.0] kXR_protocol successful (type: server; > [], protocol version 400); > [2020-12-19 00:45:02.375430 +0000][Debug ][XRootDTransport ] [; > xrootd.echo.stfc.ac.uk:1094 #0.0] Sending out kXR_login request,; > username: tatls002, cgi: ?xrd.cc=uk&xrd.tz=0&xrd.appname=runH4lAnalRun2&; > xrd.info=&xrd.hostname=tatls002-2013477.0-lcg2259.gridpp.rl.ac.uk&xrd.rn=v4.10.0,; > dual-stack: false, private IPv4: true, private IPv6: false; >; > Successful IN2P3 LAPP_LAKE; >; >; > https://bigpanda.cern.ch//media/filebrowser/f9695015-c110-4e2e-9c62-d56eade824f8/panda/tarball_PandaJob_4926136184_IN2P3-LAPP_LAKE/payload.stdout; >; > [2020-12-19 02:08:57.250908 +0100][Debug ][XRootDTransport ] [; > lapp-se01.in2p3.fr:1094 #0.0] kXR_protocol successful (type: manager [],; > protocol version 500); > [2020-12-19 02:08:57.251553 +0100][Debug ][XRootDTransport ] [; > lapp-se01.in2p3.fr:1094 #0.0] Sending out kXR_login request, username:; > atlaspil, cgi: ?xrd.cc=fr&xrd.tz=1&xrd.appname=runH4lAnalRun2&xrd.info; > =&xrd.hostname=lapp-wn168.in2p3.fr&xrd.rn=v4.10.0, dual-stack: false,; > private IPv4: false, private IPv6: false; >; > Failed Tokyo:; >; >; > https://bigpanda.cern.ch//media/filebrowser/e051d153-88d6-4010-9bae-adee1dc89c07/panda/tarball_PandaJob_4925837464_TOKYO/payload.stdout; >; > [2020-12-18 18:28:04.321336 +0000][Debug ][XRootDTransport ] [; > lcg-se01.icepp.jp:1094 #0.0] kXR_protocol successful (type: manager [],; > protocol version 500); >; > Failed BNL:; >; >; > https://bigpanda.cern.ch//media/filebrowser/c62d241b-865d-4f6c-990f-83719303f272/panda/tarball_PandaJob_4925678778_ANALY_BNL_INTEL/payload.stdout; >; > [2020-12-18 10:01:07.354651 -0500][Debug ][XRootDTransport ] [; > dcgftp.usatlas.bnl.gov:1096 #0.0] kXR_protocol successful (type: ma",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/issues/6948#issuecomment-758074953:2497,protocol,protocol,2497,https://root.cern,https://github.com/root-project/root/issues/6948#issuecomment-758074953,1,['protocol'],['protocol']
Integrability,> i.e. we will have to find a way to force the use of TThreadedObject in MT cases. I am not sure what you mean :). We would be saying that if one want the internal implementation of MT histogram then you have to use this (or that) wrapper to enable it.,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/902#issuecomment-325709362:231,wrap,wrapper,231,https://root.cern,https://github.com/root-project/root/pull/902#issuecomment-325709362,1,['wrap'],['wrapper']
Integrability,"> if I run with ctest --output-on-failure -R roottest-root-dataframe then tests pass. See my comment in the other issue: I did not manage to reproduce the problem outside of ctest and without running multiple tests concurrently -- it also seems that one of the tests ""has"" to be roottest-root-dataframe-test_snapshot_manytasks. > I guess some test dependencies may be missing?. why would a missing dependency make the test _pass_ if it's run alone and fail if it's run together with others?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/issues/7936#issuecomment-823937084:348,depend,dependencies,348,https://root.cern,https://github.com/root-project/root/issues/7936#issuecomment-823937084,2,['depend'],"['dependencies', 'dependency']"
